282.922,0.6,3.4
283.296,0.6,3.4
283.893,0.6,3.4
281.025,0.6,3.4
282.778,0.6,3.4
281.066,0.6,3.4
279.492,0.6,3.4
277.621,0.8,3.4
277.304,0.8,3.4
276.889,0.8,3.4
276.205,0.8,3.4
276.603,0.8,3.4
276.214,0.8,3.4
275.781,0.8,3.4
275.5,0.8,3.4
275.349,0.8,3.4
275.145,0.8,3.4
274.844,1,3.4
274.928,1,3.4
274.665,1,3.4
276.323,1,3.4
278.738,0.8,3.4
279.138,0.8,3.4
283.648,0.8,3.4
283.851,0.8,3.4
285.779,0.6,3.4
286.204,0.6,3.4
284.526,0.6,3.4
283.919,0.8,3.4
282.216,0.8,3.4
280.594,0.8,3.4
278.465,0.8,3.4
278.66,0.8,3.4
278.289,0.8,3.4
277.288,0.8,3.4
277.107,0.8,4
276.749,0.8,4
276.519,0.8,4
276.739,0.8,4
276.631,0.8,4
275.88,0.8,4
275.512,0.8,4
275.781,0.8,4
275.524,0.8,4
276.625,0.8,4
279.822,0.8,4
281.258,0.8,4
284.791,0.8,4
285.12,1,4
286.318,0.8,4
286.928,0.8,4
284.387,0.8,4
285.643,1,4
283.75,1,4
282.916,1,4
281.602,1,4
279.887,1,4
279.678,1,4
277.593,1,4
277.014,1,4.2
277.901,1,4.2
277.725,1,4.2
276.814,1,4.2
277.82,1,4.2
276.885,1,4.2
277.866,1,4.2
278.005,1,4.2
278.744,1,4.2
278.725,1,4.2
280.835,0.8,4.2
282.466,1,4.2
286.224,0.8,4.2
286.911,1,4.2
287.942,1,4.2
288.239,1,4.2
288.309,1,4.2
286.34,1,4.2
284.144,1,4.2
283.877,1,4.2
282.741,1,4.2
281.624,1,4.2
280.634,1,4.2
279.758,1,4.2
279.008,1,3.8
279.239,0.8,3.8
279.289,0.8,3.8
277.465,0.8,3.8
279.547,0.8,3.8
277.366,0.6,3.8
279.091,0.6,3.8
278.927,0.6,3.8
279.517,0.4,3.8
280.927,0.4,3.8
281.272,0.4,3.8
284.813,0.4,3.8
285.073,0.2,3.8
285.452,0.6,3.8
288.16,0.8,3.8
288.389,0.8,3.8
287.895,0.8,3.8
286.891,0.6,3.8
284.414,0.6,3.8
283.656,0.8,3.8
281.968,0.8,3.8
280.044,0.4,3.8
279.69,0.4,3.8
277.846,0.6,3.8
277.489,0.6,3.8
277.386,0.8,3.8
276.537,0.6,3.8
276.437,0.6,3.8
276.395,0.6,3.8
275.895,0.6,3.8
275.657,0.6,3.8
275.677,0.6,3.8
275.909,0.6,3.8
278.458,0.4,3.8
280.155,0.4,3.8
283.198,0.6,3.8
284.099,0.6,3.8
284.803,0.6,3.8
286.204,0.6,3.8
287.52,0.6,3.8
286.842,0.8,3.8
285.69,0.6,3.8
283.967,0.4,3.8
283.703,0.4,3.8
281.455,0.4,3.8
281.383,0.4,3.8
281.359,0.4,3.8
281.055,0.4,3.8
280.635,0.4,4
280.492,0.4,4
279.858,0.4,4
279.765,0.4,4
279.59,0.4,4
279.112,0.6,4
279.118,0.6,4
279.132,0.4,4
279.649,0.6,4
280.127,0.4,4
281.365,0.6,4
286.185,0.6,4
286.843,0.6,4
287.219,0.6,4
287.665,0.6,4
288.485,0.4,4
288.296,0.4,4
285.964,0.4,4
285.544,0.6,4
285.073,0.6,4
282.465,0.4,4
281.533,0.4,4
281.639,0.4,4
281.684,0.4,4
280.818,0.2,4
280.63,0.2,4
280.074,0.2,4
280.353,0.2,4
280.575,0.2,4
280.214,0.2,4
279.799,0.2,4
279.763,0.2,4
280.252,0.4,4
280.46,0.6,4
281.787,0.8,4
284.778,0.8,4
285.823,0.8,4
286.12,0.8,4
287.626,0.8,4
287.622,0.6,4
287.102,0.6,4
285.018,0.6,4
284.47,0.4,4
284.493,0.6,4
281.74,0.4,4
281.247,0.6,4
281.047,0.4,4
280.187,0.8,4
279.969,0.8,4.2
280.109,0.6,4.2
280.059,0.6,4.2
280.553,0.6,4.2
280.245,0.6,4.2
280.632,0.6,4.2
280.461,0.6,4.2
280.46,0.6,4.2
281.542,0.4,4.2
282.493,0.4,4.2
282.912,0.4,4.2
285.283,0.4,4.2
286.206,0.4,4.2
286.381,0.4,4.2
287.398,0.4,4.2
287.544,0.4,4.2
287.439,0.6,4.2
286.65,0.4,4.2
285.9,0.4,4.2
285.756,0.2,4.2
284.884,0.2,4.2
284.62,0.2,4.2
284.456,0,4.2
284.158,0,4.2
283.961,0,4
284.286,0,4
283.578,0,4
283.346,0,4
283.42,0,4
281.574,0,4
281.773,0,4
281.987,0,4
282.158,0.2,4
282.067,0.2,4
281.909,0.2,4
283.287,0.4,4
283.328,0.4,4
283.276,0.4,4
283.385,0.2,4
283.595,0.2,4
283.394,0.2,4
282.547,0.2,4
281.814,0.2,4
281.675,0.2,4
280.288,0.6,4
279.285,0.8,4
278.977,0.8,4
278.694,0.8,4
277.577,0.6,3.4
277.56,0.6,3.4
277.076,0.6,3.4
276.563,0.6,3.4
276.343,0.6,3.4
276.207,0.6,3.4
275.356,0.6,3.4
275.297,0.6,3.4
275.503,0.6,3.4
276.928,0.8,3.4
277.983,0.8,3.4
282.066,0.8,3.4
282.256,0.8,3.4
282.589,0.8,3.4
283.709,0.8,3.4
283.607,0.8,3.4
283.182,0.8,3.4
281.017,0.8,3.4
279.556,0.6,3.4
278.958,0.6,3.4
278.006,0.4,3.4
277.641,0.4,3.4
277.764,0.4,3.4
277.451,0.4,3.4
277.362,0.4,3
277.382,0.4,3
277.329,0,3
277.732,0,3
277.339,0,3
277.66,0,3
278.066,0,3
278.137,0,3
278.091,0,3
279.011,0,3
279.977,0,3
280.763,0,3
281.539,0,3
281.93,0,3
282.424,0,3
282.751,0,3
282.063,0,3
281.971,0,3
281.458,0,3
281.22,0,3
280.434,0,3
280.242,0,3
280.149,0,3
279.813,0,3
279.469,0,3.2
279.457,0,3.2
279.327,0,3.2
279.671,0,3.2
279.746,0,3.2
279.745,0,3.2
279.015,0.2,3.2
279.147,0.2,3.2
279.403,0.2,3.2
279.433,0.2,3.2
279.596,0.2,3.2
279.639,0.2,3.2
280.826,0.4,3.2
280.582,0.4,3.2
280.821,0.4,3.2
280.659,0.4,3.2
280.201,0.2,3.2
280.353,0.2,3.2
279.631,0.2,3.2
278.89,0.2,3.2
278.175,0.2,3.2
277.44,0.2,3.2
276.685,0.2,3.2
275.972,0,3.2
275.237,0.2,2.8
275.393,0.2,2.8
274.958,0,2.8
274.777,0,2.8
274.71,0,2.8
274.871,0,2.8
274.895,0,2.8
275.049,0,2.8
274.909,0,2.8
276.677,0,2.8
278.072,0,2.8
279.29,0.2,2.8
279.559,0.2,2.8
279.946,0.2,2.8
281.168,0.2,2.8
281.116,0.4,2.8
280.943,0.2,2.8
280.828,0.2,2.8
279.462,0,2.8
278.713,0,2.8
277.183,0,2.8
277.114,0,2.8
277.149,0,2.8
276.877,0,2.8
277.451,0.4,3.4
276.889,0.4,3.4
275.986,0.2,3.4
274.853,0.4,3.4
275.343,0.4,3.4
274.701,0.4,3.4
275.074,0.4,3.4
275.156,0.4,3.4
276.436,0.4,3.4
276.59,0.4,3.4
277.268,0.4,3.4
279.041,0.2,3.4
281.338,0.2,3.4
281.431,0.4,3.4
282.294,0.2,3.4
282.054,0.2,3.4
281.759,0.2,3.4
280.704,0,3.4
279.877,0,3.4
279.28,0,3.4
278.646,0.2,3.4
278.515,0.2,3.4
278.602,0.2,3.4
278.322,0.2,3.4
278.52,0.2,3.2
278.475,0.2,3.2
277.812,0.2,3.2
277.635,0.2,3.2
277.752,0.2,3.2
277.738,0.6,3.2
277.817,0.6,3.2
277.95,0.6,3.2
278.511,0.6,3.2
278.833,0.6,3.2
279.143,0.6,3.2
281.87,0.4,3.2
282.321,0.4,3.2
282.626,0.4,3.2
283.086,0.6,3.2
283.304,0.4,3.2
283.213,0.6,3.2
282.303,0.2,3.2
280.811,0.2,3.2
280.041,0.4,3.2
279.05,0.6,3.2
277.889,0.6,3.2
277.732,0.6,3.2
277.594,0.6,3.2
276.104,0.6,3.2
276.595,0.6,3.2
276.343,0.6,3.2
275.714,0.6,3.2
276.097,0.6,3.2
275.546,0.8,3.2
276.006,0.8,3.2
276.055,0.8,3.2
276.964,0.8,3.2
277.537,0.8,3.2
279.036,0.8,3.2
280.647,0.8,3.2
283.184,0.8,3.2
283.824,0.6,3.2
284.537,0.6,3.2
284.083,0.6,3.2
284.429,0.8,3.2
283.094,0.6,3.2
281.965,0.6,3.2
281.434,0.6,3.2
279.712,0.6,3.2
278.588,0.6,3.2
277.959,0.6,3.2
277.584,0.6,3.2
275.869,0.6,3.2
275.319,0.8,3.2
274.254,1,3.2
273.752,0.8,3.2
273.881,1,3.2
272.989,0.8,3.2
272.838,0.8,3.2
273.67,0.8,3.2
274.187,0.8,3.2
275.455,1,3.2
277.22,0.8,3.2
281.229,0.8,3.2
281.945,0.8,3.2
282.232,0.8,3.2
284.444,0.8,3.2
284.295,0.8,3.2
284.972,0.6,3.2
283.506,0.8,3.2
281.583,0.8,3.2
279.641,0.8,3.2
279.24,0.8,3.2
279.423,0.8,3.2
279.568,0.8,3.2
279.24,0.8,3.2
278.474,0.8,3.4
278.336,0.8,3.4
278.277,0.8,3.4
277.948,0.8,3.4
278.463,0.8,3.4
277.224,0.8,3.4
276.978,0.8,3.4
277.206,0.8,3.4
277.982,0.8,3.4
278.61,0.8,3.4
279.643,0.8,3.4
283.766,0.8,3.4
283.985,0.8,3.4
284.394,0.8,3.4
285.285,0.8,3.4
285.374,0.8,3.4
285.003,0.8,3.4
283.655,0.8,3.4
282.412,0.8,3.4
281.572,0.8,3.4
278.659,0.8,3.4
278.233,0.8,3.4
277.295,0.8,3.4
276.541,0.8,3.4
275.655,0.8,3.6
275.193,0.8,3.6
274.38,0.8,3.6
274.252,0.8,3.6
274.239,0.8,3.6
274.923,0.8,3.6
274.892,0.8,3.6
274.786,0.8,3.6
275.858,0.6,3.6
276.679,0.6,3.6
278.095,0.6,3.6
282.456,0.6,3.6
283.107,0.6,3.6
283.156,0.6,3.6
284.687,0.6,3.6
284.933,0.6,3.6
284.524,0.6,3.6
282.902,0.4,3.6
281.152,0.4,3.6
279.566,0.2,3.6
277.9,0.2,3.6
277.668,0.2,3.6
277.746,0.2,3.6
277.18,0.2,3.6
276.917,0.2,3.6
276.478,0.4,3.6
276.242,0.4,3.6
275.828,0.6,3.6
275.742,0.4,3.6
275.219,0.6,3.6
275.024,0.6,3.6
275.69,0.8,3.6
277.837,0.8,3.6
278.991,0.8,3.6
279.721,0.8,3.6
284.499,0.6,3.6
284.91,0.6,3.6
285.301,0.6,3.6
285.918,0.6,3.6
286.079,0.6,3.6
286.109,0.6,3.6
285.314,0.6,3.6
283.938,0.6,3.6
283.156,0.6,3.6
280.468,0.8,3.6
280.492,0.8,3.6
280.112,0.8,3.6
279.218,0.8,3.6
277.692,0.8,3.6
277.481,0.8,3.6
276.919,0.8,3.6
276.414,0.8,3.6
276.529,0.8,3.6
276.49,0.6,3.6
276.347,0.6,3.6
276.465,0.6,3.6
277.679,0.6,3.6
278.566,0.6,3.6
279.338,0.6,3.6
283.821,0.8,3.6
284.229,0.6,3.6
284.597,0.8,3.6
285.966,0.8,3.6
286.342,0.8,3.6
284.884,0.8,3.6
283.711,0.8,3.6
283.175,0.8,3.6
282.562,0.8,3.6
279.908,0.8,3.6
279.572,0.6,3.6
278.879,0.4,3.6
278.235,0.4,3.6
277.736,0.4,4
277.76,0.8,4
277.088,0.4,4
276.938,0.4,4
277.822,0.4,4
278.018,0.6,4
277.213,0.6,4
278.149,0.6,4
278.933,0.4,4
279.591,0.4,4
280.404,0.4,4
284.109,0.4,4
284.183,0.4,4
285.125,0.4,4
286.55,0.6,4
286.802,0.6,4
286.7,0.6,4
286.071,0.2,4
285.914,0,4
285.731,0.2,4
285.477,0.4,4
285.742,0.4,4
285.64,0.4,4
285.925,0.2,4
285.844,0.2,4
285.829,0.2,4
285.859,0.4,4
285.75,0.4,4
285.645,0.4,4
285.33,0.2,4
285.237,0.2,4
284.983,0.2,4
284.682,0.4,4
284.35,0.4,4
284.483,0.4,4
285.548,0.4,4
286.197,0.4,4
286.098,0.4,4
286.744,0.4,4
286.868,0.4,4
286.618,0.2,4
286.525,0.2,4
286.532,0.2,4
285.765,0.2,4
285.978,0.2,4
285.551,0.2,4
285.258,0.2,4
285.225,0.2,4
285.126,0.2,3.6
284.75,0.2,3.6
284.465,0.2,3.6
284.258,0.2,3.6
283.278,0.2,3.6
282.72,0.2,3.6
282.35,0.2,3.6
282.234,0.2,3.6
281.854,0.4,3.6
282.011,0.4,3.6
282.589,0.4,3.6
283.649,0.4,3.6
283.933,0.4,3.6
284.203,0.4,3.6
283.79,0.4,3.6
283.956,0.4,3.6
283.356,0.2,3.6
282.399,0.2,3.6
281.609,0.2,3.6
281.366,0.4,3.6
280.493,0.2,3.6
280.165,0.2,3.6
279.53,0.4,3.6
279.16,0.8,3.6
279.139,0.4,3.4
278.547,0.8,3.4
278.256,0.8,3.4
278.024,0.8,3.4
277.869,0.8,3.4
277.326,0.8,3.4
277.211,0.8,3.4
277.273,0.8,3.4
278.269,0.8,3.4
278.792,0.8,3.4
279.067,0.8,3.4
281.635,0.6,3.4
281.467,0.6,3.4
281.564,0.6,3.4
281.999,0.2,3.4
282.605,0.2,3.4
282.411,0.2,3.4
281.781,0.2,3.4
281.084,0,3.4
280.693,0.2,3.4
279.4,0.6,3.4
279.212,0.6,3.4
278.859,0.6,3.4
277.658,0.6,3.4
277.929,0.6,2.8
277.025,0.4,2.8
277.506,0.4,2.8
276.811,0.4,2.8
277.054,0.4,2.8
276.62,0.4,2.8
275.955,0.2,2.8
275.897,0.2,2.8
277.178,0.2,2.8
278.165,0.2,2.8
278.949,0.2,2.8
281.495,0,2.8
281.6,0.2,2.8
281.96,0.2,2.8
282.615,0,2.8
282.93,0,2.8
282.32,0,2.8
281.828,0.2,2.8
281.475,0.2,2.8
281.088,0,2.8
280.97,0,2.8
280.959,0,2.8
280.974,0,2.8
281.064,0,2.8
281.18,0,3.2
280.588,0,3.2
280.806,0.2,3.2
280.363,0.2,3.2
280.143,0.2,3.2
279.627,0.2,3.2
279.332,0.2,3.2
279.907,0.2,3.2
279.323,0.4,3.2
279.608,0.6,3.2
280.135,0.6,3.2
280.92,0.6,3.2
281.8,0.6,3.2
282.164,0.6,3.2
282.154,0.2,3.2
282.29,0.2,3.2
281.433,0.2,3.2
281.442,0,3.2
280.952,0,3.2
280.537,0,3.2
280.058,0.4,3.2
280.096,0.4,3.2
280.361,0.4,3.2
278.907,0.2,3.2
278.224,0.2,2.6
278.381,0.2,2.6
277.312,0,2.6
277.301,0,2.6
277.231,0,2.6
276.457,0.2,2.6
276.492,0.2,2.6
276.574,0.2,2.6
276.599,0.2,2.6
276.899,0.2,2.6
276.841,0.2,2.6
278.501,0.2,2.6
278.749,0.2,2.6
278.909,0.2,2.6
279.068,0.2,2.6
278.783,0.2,2.6
279.315,0.2,2.6
278.181,0.6,2.6
277.735,0.4,2.6
277.089,0.4,2.6
276.458,0.6,2.6
276.408,0.6,2.6
276.562,0.6,2.6
276.093,0.4,2.6
276.149,0.4,2.8
276.108,0.4,2.8
276.093,0.4,2.8
276.285,0.4,2.8
276.105,0.4,2.8
275.887,0.6,2.8
275.906,0.6,2.8
275.546,0.6,2.8
276.075,0.8,2.8
276.233,0.8,2.8
276.57,0.8,2.8
279.731,0.6,2.8
280.173,0.6,2.8
280.327,0.6,2.8
280.635,0.6,2.8
280.994,0.6,2.8
280.627,0.6,2.8
279.571,0.6,2.8
278.479,0.6,2.8
277.596,0.2,2.8
276.633,0.2,2.8
276.651,0.2,2.8
276.193,0.2,2.8
275.406,0.2,2.8
274.756,0.4,2.8
274.617,0.4,2.8
274.14,0.6,2.8
273.909,0.6,2.8
273.999,0.6,2.8
273.396,0.6,2.8
273.365,0.6,2.8
273.4,0.6,2.8
274.952,0.6,2.8
275.954,0.6,2.8
276.63,0.6,2.8
279.447,0.6,2.8
279.711,0.6,2.8
279.739,0.6,2.8
280.137,0.2,2.8
280.02,0.2,2.8
279.388,0.2,2.8
278.422,0,2.8
278.012,0.2,2.8
277.485,0,2.8
276.333,0,2.8
275.741,0,2.8
275.115,0.2,2.8
274.248,0.4,2.8
273.548,0.4,2.8
274.019,0.4,2.8
273.008,0.2,2.8
273.107,0,2.8
273.287,0.2,2.8
272.974,0,2.8
273.09,0.2,2.8
273.167,0.2,2.8
274.745,0.2,2.8
275.039,0.2,2.8
275.495,0.2,2.8
278.572,0.4,2.8
278.971,0.6,2.8
279.229,0.4,2.8
280.42,0.4,2.8
280.34,0.6,2.8
279.913,0.6,2.8
278.696,0.2,2.8
277.928,0,2.8
277.551,0,2.8
276.418,0.2,2.8
275.882,0.2,2.8
276.047,0.2,2.8
275.869,0.2,2.8
274.596,0.4,3
274.438,0.4,3
273.087,0.6,3
273.405,0.6,3
273.305,0.6,3
272.833,0.4,3
271.942,0.6,3
273.618,0.6,3
274.402,0.8,3
275.289,0.8,3
276.231,0.8,3
276.945,0.8,3
281.198,0.6,3
281.339,0.6,3
282.712,0.6,3
282.882,0.8,3
282.927,0.6,3
281.459,0.8,3
280.632,0.8,3
280.045,0.8,3
278.987,0.8,3
277.723,0.8,3
278.049,0.8,3
276.575,0.8,3
275.888,0.8,3.2
275.774,0.8,3.2
275.147,0.8,3.2
274.983,0.8,3.2
274.835,0.8,3.2
274.897,0.8,3.2
274.887,0.8,3.2
275.125,0.8,3.2
276.841,0.8,3.2
277.181,0.8,3.2
278.035,0.6,3.2
281.294,0.8,3.2
281.703,0.8,3.2
282.335,0.8,3.2
281.1,0.6,3.2
283.823,0.6,3.2
283.88,0.6,3.2
283.11,0.8,3.2
282.019,0.6,3.2
281.041,0.8,3.2
279.952,0.8,3.2
279.755,0.8,3.2
279.492,0.8,3.2
278.52,0.6,3.2
278.359,0.6,3
278.048,0.4,3
277.503,0.4,3
277.432,0.4,3
277.206,0.4,3
277.083,0.4,3
277.123,0.4,3
277.28,0.4,3
276.99,0.4,3
278.454,0.4,3
280.302,0.4,3
281.099,0.4,3
281.952,0.4,3
281.909,0.4,3
282.927,0.4,3
283.161,0.4,3
282.381,0.4,3
282.637,0.4,3
282.123,0.4,3
281.215,0.4,3
280.181,0.4,3
279.751,0.4,3
279.532,0.4,3
278.708,0.4,3
278.748,0.4,3.6
278.35,0.4,3.6
277.728,0.4,3.6
277.613,0.4,3.6
277.483,0.4,3.6
277.115,0.4,3.6
276.933,0.4,3.6
277.369,0.2,3.6
278.509,0.2,3.6
279.921,0,3.6
280.879,0,3.6
282.516,0,3.6
283.174,0,3.6
282.943,0,3.6
285.054,0.2,3.6
284.969,0.2,3.6
284.027,0,3.6
283.825,0.2,3.6
282.967,0.2,3.6
282.112,0.2,3.6
280.874,0,3.6
279.64,0,3.6
279.181,0.2,3.6
278.47,0.4,3.6
278.38,0.4,3.6
278.199,0.4,3.6
277.522,0.2,3.6
277.4,0.2,3.6
277.467,0.2,3.6
277.833,0.2,3.6
277.947,0.2,3.6
278.331,0.2,3.6
280.101,0.2,3.6
280.362,0.2,3.6
281.514,0.2,3.6
282.969,0.4,3.6
283.825,0.6,3.6
283.704,0.4,3.6
285.046,0,3.6
285.063,0,3.6
284.89,0,3.6
284.415,0,3.6
284.08,0,3.6
283.681,0,3.6
282.723,0,3.6
282.439,0,3.6
282.179,0,3.6
281.327,0,3.6
279.993,0,3.8
280.948,0,3.8
280.855,0.2,3.8
280.887,0.2,3.8
280.88,0.4,3.8
280.593,0.4,3.8
280.639,0.4,3.8
280.799,0.4,3.8
280.786,0.4,3.8
281.528,0.4,3.8
282.124,0.2,3.8
284.621,0.6,3.8
285.586,0.4,3.8
285.904,0.6,3.8
286.828,0.4,3.8
286.845,0.6,3.8
286.291,0.2,3.8
286.086,0.4,3.8
285.491,0.4,3.8
285.275,0.6,3.8
284.056,0.2,3.8
283.413,0.2,3.8
283.43,0.2,3.8
282.559,0.2,3.8
282.6,0.2,3.6
282.323,0.2,3.6
281.765,0.4,3.6
281.307,0.4,3.6
281.323,0.4,3.6
281.212,0.4,3.6
281.13,0.4,3.6
281.327,0.4,3.6
282.552,0,3.6
283.169,0,3.6
283.732,0,3.6
285.294,0,3.6
285.603,0,3.6
285.84,0,3.6
286.256,0,3.6
286.385,0,3.6
286.646,0,3.6
286.044,0,3.6
285.237,0,3.6
284.851,0,3.6
284.54,0,3.6
284.286,0,3.6
284.06,0,3.6
283.774,0.2,3.6
283.484,0.2,3.4
283.804,0.2,3.4
283.757,0,3.4
283.392,0,3.4
283.494,0,3.4
282.648,0.2,3.4
282.674,0.2,3.4
282.76,0.2,3.4
283.241,0.2,3.4
283.889,0.2,3.4
284.272,0.2,3.4
285.827,0.2,3.4
286.485,0.2,3.4
286.617,0.2,3.4
287.272,0.2,3.4
287.323,0.2,3.4
286.965,0.2,3.4
286.243,0.4,3.4
285.661,0.2,3.4
285.238,0.2,3.4
284.695,0.6,3.4
283.626,0.4,3.4
283.092,0.4,3.4
281.926,0.4,3.4
281.295,0.4,3.4
281.713,0.4,3.4
280.912,0.4,3.4
281.161,0.4,3.4
280.757,0.4,3.4
279.976,0.6,3.4
279.629,0.6,3.4
281.378,0.4,3.4
281.705,0.4,3.4
284.061,0.4,3.4
284.435,0.4,3.4
285.86,0.2,3.4
286.098,0.2,3.4
286.1,0.2,3.4
286.722,0.2,3.4
286.81,0.2,3.4
285.902,0.2,3.4
285.177,0.2,3.4
284.859,0,3.4
284.717,0,3.4
284.247,0.2,3.4
283.292,0.2,3.4
284.009,0.2,3.4
283.163,0.2,3.4
282.916,0.2,3.6
282.489,0.2,3.6
281.86,0,3.6
281.98,0,3.6
281.752,0,3.6
281.703,0.2,3.6
281.618,0.2,3.6
281.546,0.2,3.6
281.884,0.2,3.6
281.742,0,3.6
282.55,0,3.6
282.247,0,3.6
282.894,0,3.6
282.864,0,3.6
283.736,0,3.6
283.932,0,3.6
283.182,0,3.6
283.693,0,3.6
283.259,0,3.6
283.259,0,3.6
282.737,0.2,3.6
282.651,0.2,3.6
282.352,0.2,3.6
282.165,0.4,3.6
282.069,0.4,4
281.945,0.4,4
281.802,0.6,4
281.207,0.6,4
281.126,0.6,4
280.584,0.6,4
280.507,0.6,4
280.509,0.6,4
281.115,0.6,4
281.291,0.6,4
281.529,0.6,4
282.996,0.6,4
283.74,0.6,4
283.821,0.6,4
285.177,0.6,4
285.451,0.6,4
285.309,0.4,4
284.844,0.6,4
284.684,0.4,4
283.539,0.4,4
282.595,0.2,4
281.604,0.2,4
282.215,0.2,4
281.457,0.2,4
281.015,0.4,3.8
280.666,0.4,3.8
280.926,0.4,3.8
280.689,0.4,3.8
280.582,0.4,3.8
279.704,0.6,3.8
279.613,0.6,3.8
280.003,0.6,3.8
279.154,0.6,3.8
280.245,0.6,3.8
281.26,0.6,3.8
283.625,0.8,3.8
284.386,0.8,3.8
284.753,0.8,3.8
285.633,1,3.8
285.914,0.8,3.8
285.525,0.6,3.8
285.136,0.6,3.8
284.328,0.6,3.8
283.72,0.6,3.8
282.085,0.6,3.8
281.039,0.6,3.8
279.109,0.6,3.8
278.241,0.6,3.8
277.667,0.6,3.4
277.649,0.6,3.4
278.627,0.8,3.4
278.529,0.8,3.4
278.33,0.8,3.4
277.557,0.6,3.4
277.465,0.6,3.4
277.854,0.6,3.4
278.605,0.6,3.4
280.349,0.6,3.4
281.788,0.6,3.4
284.013,0.4,3.4
284.734,0.6,3.4
285.086,0.6,3.4
284.076,0.4,3.4
286.027,0.4,3.4
286.528,0.4,3.4
284.557,0.2,3.4
284.08,0.2,3.4
282.53,0,3.4
281.25,0,3.4
279.487,0,3.4
279.542,0,3.4
280.555,0,3.4
280.129,0,3.2
279.777,0,3.2
279.928,0,3.2
280.482,0,3.2
280.674,0,3.2
280.726,0,3.2
280.323,0,3.2
280.642,0,3.2
281.108,0,3.2
281.328,0,3.2
281.534,0,3.2
281.014,0.2,3.2
283.513,0.2,3.2
283.59,0.2,3.2
285.176,0.2,3.2
285.059,0.4,3.2
283.094,0.4,3.2
284.853,0.4,3.2
284.149,0.4,3.2
283.255,0.4,3.2
281.989,0.6,3.2
281.911,0.6,3.2
281.763,0.6,3.2
280.989,0.8,3.2
280.771,0.8,3.4
280.504,0.8,3.4
